SMILES,Caco-2,CYP3A4,hERG,HOB,MN
COc1ccc(OC)c(\C=N\c2oc(c3occc3)c(c4occc4)c2C#N)c1,0,1,1,1,1
O=C(Cc1cccs1)Nc2ccccn2,1,0,0,0,1
Cc1sc2ncnc(NCc3occc3)c2c1C,1,0,1,1,1
Cc1c([nH]c2CC(CC(=O)c12)c3occc3)C(=O)OCC4CCCO4,0,1,0,0,1
CCOc1cccc2C=C(C(=O)Oc12)c3nnc(NCc4occc4)s3,0,1,1,1,1
Cc1onc(C)c1COc2ccc(cc2)C(=O)OCC(=O)N3c4ccccc4NC(=O)C3(C)C,0,1,1,0,1
CCOC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccccc3)cc2)\N=C1C,0,1,1,0,1
Cc1cc(ccc1n2c(C)ccc2C)C(=O)O,1,0,0,1,1
CCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,0,1,0,1,1
CCN1CCc2nc(NC(=O)Cc3ccc4OCCOc4c3)sc2C1,1,1,1,0,1
COc1ccccc1NC(=O)c2ccccc2NC(=O)c3cc(Cl)ccc3NC(=O)c4occc4,0,1,1,1,1
CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(cc2)C#N)c1C,1,1,1,1,1
CCOC(=O)CSC1=NN(C)C(=S)S1,0,0,0,0,1
COCCCNC(=O)c1ccc2C(=O)N(Cc3ccc4OCOc4c3)C(=S)Nc2c1,0,1,0,0,1
Cn1ccnc1SCC(=O)Nc2ccc3nc(SCC(=O)NC4CC4)sc3c2,0,1,1,1,1
Cc1c([nH]c2CC(CC(=O)c12)c3occc3)C(=O)OCc4ccccc4,0,1,1,0,1
Cc1ccccc1CSCC(=O)NC(=O)NCc2occc2,1,1,1,0,1
C(Oc1ccccc1)c2nnc3sc(nn23)C4COc5ccccc5O4,0,1,0,0,1
Brc1oc(cc1)c2nc3cc(ccc3[nH]2)N4C(=O)c5ccccc5C4=O,0,1,0,1,1
COc1cc2cc(C(N3CCc4ccccc34)c5nnnn5C6CCCC6)c(O)nc2cc1OC,0,1,0,1,1
COC(=O)c1ccc2C(=O)N(CC3CCCO3)C(=Nc2c1)SCC(=O)Nc4ccccc4Cl,0,1,1,0,1
O=S(=O)(N1CCCCCC1)c2cccc(c2)c3cn4cccnc4n3,0,1,1,1,1
COc1ccccc1N2CCN(CC2)C(=O)c3cc4CCCc4s3,1,1,1,1,1
OC(=O)C1Nc2c(cccc2C(=O)N3CCOCC3)C4C=CCC14,0,1,1,1,1
COc1ccc(OCCC(=O)OCC(=O)NCc2occc2)cc1,1,1,1,0,0
COC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)cc2)\N=C1C,0,1,1,1,1
CN(CC(=O)NC(=O)NCc1occc1)Cc2nc(O)c3ccccc3n2,0,1,1,0,1
OC1=C(C(=O)Nc2ccccc2[N+](=O)[O-])c3nc4ccccc4n3CC1,0,1,0,1,1
COC(=O)c1oc(CSc2nc(O)c3cnn(c4ccc(C)c(C)c4)c3n2)cc1,0,1,1,0,1
CC1(C)Cc2c(CO1)sc3c4nnnn4c5nnnn5c23,0,1,0,0,1
Cc1cccc2cc(C(N(CC3CCCO3)Cc4occc4)c5nnnn5C(C)(C)C)c(O)nc12,0,1,1,0,1
COc1ccc(Cn2c(N)c(C(=O)NCc3occc3)c4nc5ccccc5nc24)cc1,0,1,1,1,1
Cc1ccc(Nc2nnc(SCC(=O)NCc3occc3)s2)cc1,0,1,1,1,1
CCOC(=O)C1=C(O)\C(=C/c2oc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)cc2)\N=C1C,0,1,1,0,1
Clc1ccc(cc1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4cc5OCOc5cc4C3=O,0,1,1,1,1
CCc1ccc2nc(NC(=O)c3ccc4c(O)nc(CN5CCOCC5)nc4c3)sc2c1,0,1,1,0,1
Fc1ccc(CNC(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(Cc5cccnc5)C2=N)cc1,0,1,1,1,1
CCOC(=O)C1=C(Nc2ccc(C)cc2)S\C(=C/c3cn(CC(=O)NCC4CCCO4)c5ccccc35)\C1=O,0,1,1,0,1
COc1ccc2[nH]c3nc(SCc4oc(nn4)c5ccc(C)cc5)nnc3c2c1,0,1,1,1,1
Cc1sc2ncnc(SCC(=O)NC(=O)NCc3occc3)c2c1C,0,1,1,0,1
CCC1=NN2C(=NC(=O)\C(=C\c3oc(SCc4occc4)cc3)\C2=N)S1,0,1,1,0,1
CC1CCN(CC1)S(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2,0,1,0,0,1
CC(=O)c1cccc(NC(=O)Cc2cccs2)c1,1,0,1,0,1
Cn1c(SCC(=O)Nc2sccc2C#N)nnc1c3ccccc3,0,1,1,0,1
Cc1csc2nc(CCNS(=O)(=O)c3ccc4OCCOc4c3)cn12,0,1,1,1,1
Cc1cccc2c(C)cc(SCC(=O)NC(=O)NCc3occc3)nc12,0,1,1,0,1
ClC1=CCC2C(C1)C(=O)N(CCCCCCN3C(=O)C4CC=C(Cl)CC4C3=O)C2=O,0,1,1,1,1
CC1CC(n2nc(cc2N1)C(=O)O)C(F)(F)C(F)(F)F,0,0,0,1,1
Cc1nnc(Oc2ccccc2F)c3ccccc13,1,1,0,1,1
COc1ccc(OC)c(NC(=O)c2cc([nH]n2)c3ccc(C)cc3O)c1,1,1,1,1,1
CCN(c1ccccc1)S(=O)(=O)c2cc(ccc2C)C(=O)O,1,0,0,1,1
COC(=O)c1cc2ccsc2n1CC(=O)Nc3ccc(cc3)N(C)C,1,1,1,0,1
CCOc1ccc(Nc2oc(nc2C#N)c3ccccc3Cl)cc1,1,1,1,1,1
Clc1ccc(s1)S(=O)(=O)NCCc2csc(n2)c3cccnc3,0,1,1,1,1
Cc1ccc(cc1)C(=O)N\N=C\c2ccc(s2)[N+](=O)[O-],1,0,0,1,1
COc1ccc(CNC(=O)c2cc(on2)c3cccs3)cc1,1,1,1,1,1
COc1ccccc1\C=C\2/Sc3nc(nn3C2=O)c4occc4,1,1,1,1,1
COc1ccc(cc1)N2Cc3cccc(C(=O)O)c3C2=O,1,0,0,1,1
COc1ccc(cc1)N2Cc3cccc(C(=O)N4CCN(CC4)C(=O)c5occc5)c3C2=O,0,1,1,1,1
Cc1nc2cc(nn2c(O)c1Cl)c3ccsc3n4c(C)ccc4C,1,1,0,1,1
Fc1ccccc1c2oc3ccc(NC(=O)c4cncc(Br)c4)cc3n2,0,1,1,1,1
Clc1ccc(Nc2nc(cs2)c3ccncc3)cc1,1,0,0,1,1
O=C(Nc1ccc(cc1)n2nncc2c3occc3)C4=Cc5ccccc5OC4=O,0,1,1,1,1
Cc1ccc(NC(=O)CN2C(=O)S\C(=C\c3oc(cc3)c4cc(ccc4C)C(=O)O)\C2=O)cc1C,0,1,1,0,1
COc1ccc2c(c1)C(=O)Oc3cc(OCC(=O)NC4CCCCC4)ccc23,0,1,1,1,1
Brc1ccc(cc1)C2NC(=O)c3c4CCCc4sc3N2,1,0,1,0,1
CN(C)CC(=O)N1c2ccccc2CCc3ccc(NC(=O)c4ccc(N)cc4)cc13,0,1,1,1,1
CC(=O)Nc1ccc(cc1)\N=C\c2nc(oc2O)c3ccc(C)cc3,0,1,1,1,1
CCOc1cccc2C=C(C(=O)Oc12)c3cn4cc(C)ccc4n3,1,1,1,1,1
CN1N=C(SCC(=O)Nc2nc(C)cc(C)n2)SC1=S,1,0,0,0,1
COc1cc(cc2OCOc12)C3C(=C(N)OC4=C3C(=O)OC(=C4)C)C#N,1,1,1,0,1
CN(\N=C\c1cccnc1)C2=C(Cl)C(=O)N(N=C2)c3ccc(F)c(Cl)c3,1,1,1,1,1
CCSc1nnc(NC(=O)C2Cc3ccccc3CN2C(=O)c4occc4)s1,0,1,1,0,1
CS(=O)(=O)c1ccc2nc(NC(=O)CCC(=O)c3cccs3)sc2c1,0,1,1,1,1
Cc1nnc(NC(=O)Cc2cccs2)s1,0,0,0,0,1
Brc1cnc2cc(nn2c1)C(=O)N3CCN(CC3)C(=O)c4occc4,1,1,0,1,1
OC1=C(\C=N\c2cc(Cl)ccc2O)C(=O)CC(C1)c3occc3,0,1,0,1,1
CCOC(=O)c1ccc(NC(=O)CSc2nc(C)cc(O)n2)cc1,0,1,0,0,1
COc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(cc3)N(C)C)cc1,1,1,1,1,1
CC1CC2=C(S1)C(=O)N(CCc3ccccc3)C(=N2)SCC(=O)Nc4cc(C)on4,0,1,1,0,1
CCN1C(=O)c2ccccc2N=C1SCC(=O)Nc3ccc(NC(=O)c4occc4)c(OC)c3,0,1,1,0,1
CCOCCCNC(=O)c1cnc2ccc(cc2c1O)S(=O)(=O)Nc3cccc(OC)c3,0,1,0,1,1
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c3cc(nc4ccccc34)c5occc5,0,1,1,1,1
OC1C(Sc2ccccc2NC1=O)c3ccccc3,1,0,0,0,1
Nc1c(C#N)c(cc(c2ccccc2)c1C#N)c3occc3,1,0,1,1,1
O=C(Nc1ccc(cc1)N2CCCC2)C(c3ccccc3)c4ccccc4,1,0,1,1,1
CN1N=C(c2c(c(N)n(C3CCCCC3)c2C1=O)c4nc5ccccc5s4)[N+](=O)[O-],0,1,0,1,1
CC(=O)c1c(COC(=O)c2occc2)nc3ccccc3[n+]1[O-],1,1,0,0,1
NC1=C(C#N)C(C2=C(O1)\C(=C/c3cocc3)\CCC2)c4cocc4,1,1,1,1,1
Brc1ccc(cc1)c2nnc(c3cccnc3)c4conc24,0,0,0,1,1
Cc1ccc(OCc2ccoc2C(=O)O)cc1C,1,0,1,1,1
CCOC(=O)C1=C2N(C(=O)C(S1)c3ccccc3OC)C(=C(N)/C/2=C\c4ccccc4OC)C#N,0,1,1,1,1
Fc1ccc(cc1)c2nnc(c3ccccc23)n4nnc5ccccc45,1,1,0,1,1
COc1ccc(cc1)c2oc(nn2)C3=Cc4c(OC3=O)ccc5ccccc45,0,1,1,0,1
[O-][N+](=O)c1cc(ccc1Cl)C(=O)NNC(=O)c2ccc(SCC3CCCO3)c(c2)[N+](=O)[O-],0,1,0,1,1
O=C(Nc1ccc2nn(nc2c1)c3ccccc3)c4ccc5OCOc5c4,0,0,1,0,1
CC(C)CNC(=O)c1c(N)n(\N=C\c2ccccn2)c3nc4ccccc4nc13,0,1,1,1,1
COc1cc(NC(=O)c2cccs2)c(cc1OC)C(=O)OCC(=O)NCc3occc3,0,1,1,0,1
CCn1nnc(NC(=O)CSc2ccc(Cl)cc2)n1,0,1,0,0,1
NC(=O)c1ccccc1OCC2CC(=NO2)c3ccccc3,1,0,1,1,1
COc1ccc(cc1OC)c2nc(C(=O)N)c3nc(O)n(c4cccc(Cl)c4)c3n2,1,1,0,1,1
CS(=O)(=O)N(CC(=O)NCc1occc1)c2ccc3OCOc3c2,0,1,1,0,1
CCOC(=O)c1c(COC)n(C)c2C(=O)C(=O)c3ccc(Br)cc3c12,1,1,0,0,1
Cc1cc(C)c(c(C)c1)S(=O)(=O)\N=C\2/C=CC(=O)C(=C2)Cl,1,0,1,1,1
O=S(=O)(NCc1csc(n1)c2cccnc2)c3cccs3,1,0,0,1,1
COC(=O)c1cnn2c(cc(nc12)c3occc3)C(F)(F)F,1,1,1,1,1
C\C=C\COC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,1,1,1,0,1
CC1CC2=C(S1)C(=O)N(CCc3ccccc3)C(=N2)SCC(=O)Nc4nnc(C)s4,0,1,1,0,1
Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)N3CCC4(CC3)OCCO4,0,1,1,1,1
COCCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,1,1,1,0,0
Clc1ccc2cc3cc(oc3nc2c1)C(=O)NCc4occc4,0,1,1,1,1
CSc1ccc(cc1)S(=O)(=O)Nc2cccc(F)c2,1,0,0,1,1
CC(C)CC(=O)Nc1ccc(cc1)C(=O)COc2ccc(cc2)c3ocnn3,0,1,1,1,1
Cc1cccc(OCc2nnc(SCC(=O)NC(=O)NCc3occc3)n2CC=C)c1,0,1,1,0,1
O=C(NCc1occc1)c2cc3CSCc3s2,0,0,1,1,1
CCOc1ccc(NC2=NC(=O)S/C/2=C\c3ccc(OC)cc3)cc1,1,1,1,1,1
NC(=O)c1c2CCCCCCc2sc1NC(=O)c3cccs3,0,0,1,1,1
CCC\C(=N\Nc1ccc(Cl)cc1)\c2cnnc(n2)c3ccccc3,0,1,1,1,1
O=C(Cc1cccs1)Nc2nnc(COc3ccccc3)s2,0,1,1,0,1
COc1cccc2sc(Nc3oc(nn3)c4ccc(F)cc4)nc12,0,1,1,1,1
Cc1onc(c1C(=O)OCC(=O)NCc2occc2)c3c(F)cccc3Cl,0,1,1,1,1
O=Cc1ccc2OC3=C(C(=O)N4CCCSC4=N3)C(=O)c2c1,0,1,0,1,1
CN1C(=O)c2cc(C(=O)Nc3ccc4OCOc4c3)n(C)c2c5ccccc15,1,1,0,1,1
O=C(CSc1ncccn1)Nc2oc(c3ccccc3)c(c4ccccc4)c2C#N,0,1,1,0,1
Cc1ccc(cc1C)n2nnnc2SCC(=O)Nc3cccc(NC(=O)c4occc4)c3,0,1,1,0,1
Clc1ccc(cc1)c2nc(NC(=O)CSc3nnnn3c4ccccc4)ns2,0,1,1,1,1
Fc1cccc(c1)C(=O)N2CCN(CC2)C(=O)c3cc4ncc(Br)cn4n3,0,1,0,1,1
Cc1ccc(cc1)C(=O)ONc2ccc(cc2)N=NC(=O)c3ccccc3O,0,1,0,0,1
COc1ccc(C)cc1n2nnnc2SCC(=O)NC(=O)NCc3occc3,0,1,1,1,1
O=C(COC(=O)c1cccc(c1)S(=O)(=O)N2CCc3ccccc3C2)NCc4occc4,0,1,1,0,1
OC(=O)c1ccc2N[C@H]([C@H]3CC=C[C@H]3c2c1)c4ccccn4,0,1,0,1,1
CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)c3c(C)cc4c(C(C)C)c(O)c(O)c(C=O)c4c3O,0,0,1,1,1
CC1CCc2c(C1)sc(NC(=O)c3oc(Cn4cc(cn4)[N+](=O)[O-])cc3)c2C#N,0,1,0,1,1
Cc1[nH]c2ccc(cc2c1C)c3oc(SCC(=O)c4ccccc4F)nn3,0,1,1,0,1
COc1cc(\C=C\2/Sc3nc(nn3C2=O)c4ccncc4)ccc1OC(=O)C,0,1,1,1,1
O=C(COC(=O)c1ccccc1Oc2ccccc2)NCc3occc3,0,1,1,1,1
CCc1ccc2nc(O)c(CN(Cc3ccc4OCOc4c3)C(=O)c5occc5)cc2c1,0,1,1,0,1
CSC1=N\C(=C/c2oc(Br)cc2)\C(=O)S1,0,0,0,1,1
CC1=C(SCCC#N)S\C(=C\2/SC(=C(SCCC#N)S2)C)\S1,1,0,1,1,0
Cc1ccccc1Nc2nnc(SCC(=O)NC(=O)NCc3occc3)s2,0,1,1,0,1
O=C(CSc1n[nH]c(n1)c2occc2)Nc3sc4CCCCc4c3C(=O)Nc5ccccc5,0,1,1,0,1
CCOC(=O)C1CCCN(C1)C(=O)c2cc3ncc(Br)cn3n2,1,1,1,1,1
CCCc1cc(n2ccnc2)n3c4ccccc4nc3c1C#N,1,1,1,1,1
CC(=O)c1ccc(NCC(=O)N2CCN(CC2)c3ccccc3)cc1,1,0,1,1,1
Cc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)OCC(=O)NCc3occc3)cc1,0,1,1,1,1
O=C(NCc1occc1)C2=Cc3ccccc3C(=O)O2,1,0,0,1,1
O=C(Nc1ccc2oc(nc2c1)c3ccc4ccccc4c3)c5cccs5,0,1,1,0,1
Cc1ccc(N\C=C/2\C(=O)N(C(=O)c3ccccc23)c4ccc5OCOc5c4)cc1,1,1,1,1,1
Clc1cc2C(=O)c3ccccc3C(=O)c2cc1NC(=O)COC(=O)CC4CCCC4,0,1,1,0,1
COc1ccc2nc3oc(cc3cc2c1)C(=O)N4CCN(CC4)c5cccc(c5)C(F)(F)F,0,1,1,1,1
Cc1nn(c(Cl)c1\C=N\Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)Nc3ccccc3C(=O)O)c4ccccc4,0,1,0,1,1
Cc1ccc2nc(O)c(cc2c1)C3C(=C(N)Oc4c3ccc5cccnc45)C#N,0,1,0,1,1
COc1cc(NC(=O)COc2ccc(cc2)n3cnnn3)c(OC)cc1Cl,1,1,1,1,1
FC(F)(F)c1cc(nc2c(cnn12)C(=O)Nc3cnn(c3)C45CC6CC(CC(C6)C4)C5)c7occc7,0,1,1,1,1
O=S(=O)(\N=C(\Sc1ccccc1)/c2ccccc2)c3ccccc3,1,0,0,1,1
Oc1c(Cl)cc(Cl)cc1Sc2cc(Cl)cc(Cl)c2O,0,0,0,0,0
O=C(COC(=O)CCOc1ccccc1)NCc2occc2,0,1,1,1,0
OC(=O)c1cc(nc2ccc(Br)cc12)c3occc3,0,0,0,1,1
O=C(CSC1=Nc2scc(c3occc3)c2C(=O)N1c4ccccc4)NCC5CCCO5,0,1,1,1,1
Cc1occc1c2nnc3sc(nn23)c4cc(oc4C)c5ccc(Cl)cc5,1,1,1,1,1
Cc1cc(C)n2nc(SCC3=CC(=O)Oc4cc(O)ccc34)nc2n1,0,1,0,0,1
CCCCCCc1cc2C=C(C(=O)Oc2cc1O)c3oc(nn3)c4ccccc4,0,1,0,0,1
CN(c1ccccc1C(=O)O)S(=O)(=O)c2ccc3NC(=O)c4cccc2c34,0,1,0,1,1
CCOc1ccc(NC(=O)c2oc3nc4cc(OC)ccc4cc3c2)cc1,0,1,1,0,1
COc1ccccc1C(=O)Nc2nc(c(NC(=O)C)s2)c3cccs3,0,1,1,1,1
Clc1ccc(s1)S(=O)(=O)NCc2csc(n2)c3cccnc3,0,0,1,1,1
CC(Cc1ccc(O)c(O)c1)C(C)Cc2ccc(O)c(O)c2,1,0,1,0,0
COc1ccc(OC)c(c1)N2C(=O)[C@H]3ON=C([C@H]3C2=O)c4ccccc4Cl,1,1,0,1,1
CC(=O)OC1CC(C)(C)N(OC(=O)c2ccc(N)cc2)C(C)(C)C1,1,0,0,0,1
O=C(Nc1ccc2c(c1)nc3CSCCn23)c4occc4,0,1,1,0,1
COc1ccc(cc1)N2C(=Nc3sc4CN(C)CCc4c3C2=O)SCC(=O)Nc5nccs5,0,1,1,0,1
Cc1oc2c(cccc2n1)C(=O)NCc3ccccc3,1,0,1,1,1
CC(=N)\C(=C(\O)/CSc1oc(COc2ccccc2Cl)nn1)\C#N,0,1,1,0,1
COC(=O)c1oc(CSc2nc(C)nc3sc(C)c(C)c23)cc1,1,1,1,0,1
Oc1ccc2C=C(C(=O)NCc3occc3)C(=O)Oc2c1,0,0,0,1,1
CN(C)S(=O)(=O)N(CC(=O)N(Cc1ccccc1)Cc2ccccc2)c3ccccc3,1,0,1,1,1
O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCC(CC3)Nc4ccccc4,0,1,1,0,1
CC(C)(C)OC(=O)[C@@H](CCC(=O)N1CCN(CC1)c2ccc(cc2)C#N)N3C(=S)Nc4ccccc4C3=O,0,1,1,1,1
O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4ccccc4C#N,0,1,1,0,1
Clc1cccc(c1)N2CCN(CC2)C(=O)CCCCCN3C(=S)Nc4ccccc4C3=O,0,1,1,1,1
O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4ccncc4,0,1,1,1,1
O=C(CCCN1C(=S)Nc2ccccc2C1=O)N3CCC(CC3)c4ccccc4,0,1,1,0,1
O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCC(CC3)N(Cc4ccccc4)c5ccccc5,0,1,1,0,1
Oc1ccccc1N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,0,1,1,0,1
Clc1ccc(cc1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,0,1,1,1,1
FC(F)(F)c1ccc(cc1)N2CCN(CC2)C(=O)CCCCCN3C(=S)Nc4ccccc4C3=O,0,1,1,1,1
[O-][N+](=O)c1cccc(c1)N2CCN(CC2)C(=O)CCCCCN3C(=S)Nc4ccccc4C3=O,0,1,0,1,1
COc1cc2NC(=S)N(CCCC(=O)N3CCN(CC3)c4cccc(Cl)c4)C(=O)c2cc1OC,0,1,1,1,1
OC1(CCN(CC1)C(=O)CCCCCN2C(=S)Nc3ccccc3C2=O)c4ccc(Cl)cc4,0,1,1,0,1
Oc1cccc(c1)N2CCN(CC2)C(=O)CCCN3C(=S)Nc4ccccc4C3=O,0,1,1,0,1
O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4ncccn4,0,1,1,0,1
O=C(CCCN1C(=S)Nc2ccccc2C1=O)N3CCN(Cc4cccc5ccccc45)CC3,0,1,1,0,1
O=C(CCCCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4cccc(c4)C#N,0,1,1,1,1
COC(=O)c1ccc2C(=O)N(CCCC(=O)N3CCN(CC3)c4cccc(Cl)c4)C(=S)Nc2c1,0,1,1,1,1
O=C(CCCN1C(=S)Nc2ccccc2C1=O)N3CCN(CC3)c4cccc5ccccc45,0,1,1,0,1
C[C@@H]1CCCCCCCc2cc(OC(=O)C)cc(OC(=O)C)c2C(=O)O1,1,1,1,0,0
COc1cc(\C=C\2/SC(=O)NC2=O)ccc1Oc3ccc(cc3C(F)(F)F)C#N,0,1,1,1,1
COc1cc(O)c(\C=C/C(C)(C)O)c2O[C@@H](CC(=O)c12)c3ccccc3,1,1,0,0,1
COc1cc(O)c(\C=C/C(C)(C)O)c2OC(CC(=O)c12)c3ccc(O)cc3,1,1,0,0,1
COc1cc(O)c(\C=C/C(C)(C)O)c(O)c1C(=O)\C=C\c2ccc(O)cc2,1,1,0,0,0
CC(C)[C@]1(O)CC[C@@]2(C)[C@H](O)CCC(=C)[C@@H]2[C@H]1O,0,1,0,0,0
Cn1cc(NC(=O)c2cc(NC(=O)CCS(=O)(=O)C)cn2C)cc1C(=O)NCCCC(=O)NCCCCCC[C@@H]3Cc4cc(O)ccc4[C@H]5CC[C@]6(C)[C@@H](O)CC[C@H]6[C@H]35,0,1,0,0,1
Oc1ccc(\C=C\C(=O)OCCc2ccccc2)cc1O,1,0,0,0,0
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)c5ccccc5)ccc34)[C@@H]1CC[C@@H]2O,0,1,1,0,0
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,1,0,0,0,0
CCCCCCCCCc1ccc(O)cc1,1,0,1,0,0
CCCCCCCCc1ccc(O)cc1,1,0,0,0,0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O,1,1,0,0,0
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@]12C,1,1,0,0,0
CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3,1,1,1,1,0
C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C,1,1,1,1,0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,1,1,0,1,0
COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,1,1,1,0,0
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5n[nH]cc5C[C@]4(C)[C@H]3CC[C@]12C,1,1,0,1,0
C[C@@H]1CC2=C(CCC(=O)C2)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@H]13,1,1,0,1,0
CCC1=C(c2ccc(O)cc2)c3ccc4cccc1n34,1,0,0,0,1
C[C@H]1CCN(CCOc2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5)C1,0,1,1,0,0
C[C@H](COc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4)N5CCCC5,0,1,0,0,1
Cc1cccc(c1)C(=O)Oc2ccc3ccc(O)cc3c2,1,1,0,0,1
COc1ccccc1C(=O)Oc2ccc3ccc(O)cc3c2,1,1,0,1,1
Oc1cccc2c(OC(=O)\C=C\c3ccccc3)cccc12,0,0,0,0,1
Oc1cccc2c(OC(=O)c3ccc(Br)cc3)cccc12,0,0,0,1,1
Cc1cccc(c1)C(=O)Oc2cccc3c(O)cccc23,1,1,0,1,1
CCOc1ccccc1C(=O)Oc2ccc3ccc(O)cc3c2,1,1,0,0,1
Oc1ccc(cc1)C(=O)OC(c2ccccc2)c3ccccc3,1,0,0,0,0
COc1cccc(c1)C(=O)Oc2cccc(O)c2,1,0,0,0,1
Oc1ccc2ccc(OC(=O)c3ccccc3F)cc2c1,1,0,0,0,1
COc1ccccc1C(=O)Oc2cccc3c(O)cccc23,1,1,0,1,1
Oc1cccc2c(OC(=O)c3ccccc3)cccc12,1,0,0,1,1
Cc1ccc(cc1)S(=O)(=O)Oc2cccc3c(O)cccc23,1,1,0,1,1
Oc1cccc2c(OC(=O)C3CCCCC3)cccc12,0,1,0,1,0
Oc1ccc2ccc(OC(=O)c3ccccc3Cl)cc2c1,1,1,0,0,1
Cc1ccccc1S(=O)(=O)Oc2cccc3c(O)cccc23,1,1,0,1,1
Oc1cccc2c(OC(=O)c3ccccc3Cl)cccc12,1,1,0,1,1
Cc1ccccc1S(=O)(=O)Oc2ccc3ccc(O)cc3c2,1,1,0,1,1
Cc1ccccc1C(=O)Oc2cccc3c(O)cccc23,1,1,0,1,1
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)Cc3ccc(cc3)c4cn(CCCCCC(=O)NO)nn4)cc2)\c5ccccc5,0,1,1,0,1
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)Cc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)cc2)\c4ccccc4,0,1,1,0,1
CCCCC(CCCC)(c1ccc(O)c(CC)c1)c2ccc(O)c(CC)c2,1,0,1,1,0
Cc1cc(ccc1O)C(C)(C)c2ccc(O)c(C)c2,1,0,0,1,0
Oc1ccc(cc1)C2(CCCCC2)c3ccc(O)cc3,1,0,0,0,0
CCCC(CCC)(c1ccc(O)c(CC)c1)c2ccc(O)c(CC)c2,1,0,1,1,0
CCc1cc(ccc1O)C(CC)(CC)c2ccc(O)c(CC)c2,1,0,1,1,0
Cc1cc(ccc1O)C2(CCCCC2)c3ccc(O)c(C)c3,1,0,1,1,0
Oc1ccc(cc1)C2(CCCC2)c3ccc(O)cc3,1,0,0,0,0
CCC(CC)(c1ccc(O)cc1)c2ccc(O)c(C)c2,1,0,0,0,0
CCCC(CCC)(c1ccc(O)cc1)c2ccc(O)cc2,1,0,0,0,0
CCC(CC)(c1ccc(N)c(C)c1)c2ccc(O)c(C)c2,1,0,0,1,1
CCC(CC)(c1ccc(O)cc1)c2ccc(O)cc2,1,0,0,0,0
Cc1cc(ccc1O)C2(CCCC2)c3ccc(O)c(C)c3,1,0,0,1,0
CCCCC(CCCC)(c1ccc(O)cc1)c2ccc(O)cc2,1,0,0,0,0
CCC(CC)(c1cc(C)c(O)c(C)c1)c2cc(C)c(O)c(C)c2,1,0,0,1,0
CCC(CC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,1,0,0,1,0
CCCCC(CCCC)(c1ccc(O)c(C)c1)c2ccc(O)c(C)c2,1,0,1,0,0
